"author","title","description","url","urlToImage","publishedAt","content","id","name"
"(CNNEspañol.com)","Legisladores de Nueva York aprueban proyectos de ley para sancionar la mala conducta de policías","La Ley 50-A de Derechos Civiles del estado de Nueva York, que sería derogada con esta medida, no permite que se divulguen los registros disciplinarios de policías individuales, bomberos o correccionales sin su consentimiento por escrito.","https://cnnespanol.cnn.com/2020/06/09/legisladores-de-nueva-york-aprueban-proyectos-de-ley-para-sancionar-la-mala-conducta-de-policias/","https://cnnespanol2.files.wordpress.com/2020/06/200608212210-03-police-protests-0608-super-tease.jpg?quality=100&strip=info","2020-06-10T00:31:36Z","(CNN) — Tanto el Senado como la Asamblea del estado de Nueva York aprobaron proyectos de ley el lunes que derogarían la Ley de Derechos Civiles del Estado de Nueva York, la Ley 50-A.
La Ley 50-A de … [+841 chars]","cnn","CNN"
"Alicia Lee, CNN","Virginia governor announces state plans for reopening schools in the fall","For students in Virginia, the end of summer break will mean a return to classes -- in-person.","https://www.cnn.com/2020/06/09/us/ralph-northam-virginia-schools-reopen-coronavirus-trnd/index.html","https://cdn.cnn.com/cnnnext/dam/assets/200609163156-ralph-northam-0604-super-tease.jpg","2020-06-10T00:24:11Z",NA,"cnn","CNN"
"Alicia Lee, CNN","Lollapalooza and other big summer events canceled in Chicago due to Covid-19","Lollapalooza, Chicago's iconic music festival, has been canceled this year due to the ongoing coronavirus pandemic.","https://www.cnn.com/2020/06/09/us/lollapalooza-chicago-jazz-festival-summer-canceled-trnd/index.html","https://cdn.cnn.com/cnnnext/dam/assets/200609152623-03-lollapalooza-2019-super-tease.jpg","2020-06-10T00:21:49Z","(CNN)Lollapalooza, Chicago's iconic music festival, has been canceled this year due to the ongoing coronavirus pandemic. 
""We wish we could bring Lollapalooza to Grant Park again this year, but we u… [+2302 chars]","cnn","CNN"
"Brian Fung, CNN Business","FCC seeks record fine against alleged scam operators who made 1 billion robocalls","The US government is seeking fines of up to $225 million from health insurance telemarketers who allegedly made a billion unwanted robocalls in violation of Federal Communications Commission rules.","https://www.cnn.com/2020/06/09/tech/fcc-robocall-fine/index.html","https://cdn.cnn.com/cnnnext/dam/assets/200609175811-fcc-robocall-super-tease.jpg","2020-06-10T00:10:38Z",NA,"cnn","CNN"
"Allison Morrow, CNN Business","Why basic dad beer is having a moment in the pandemic economy","Here the top business stories you need to read today. Wall Street continued its love affair with Big Tech and ultimately pushed the Nasdaq to top 10,000 for the first time ever. Meanwhile, basic dad beer is having a moment, and if you haven't heard the name N…","https://www.cnn.com/2020/06/09/business/tuesday-business-news-wrap/index.html","https://cdn.cnn.com/cnnnext/dam/assets/200609190301-miller-lite-beer-file-super-tease.jpg","2020-06-10T00:05:01Z",NA,"cnn","CNN"
"macamilarincon","Estas son las 10 ciudades más caras del mundo para trabajadores extranjeros en 2020","Las ciudades más caras del mundo para vivir como expatriado en 2020 fueron reveladas por Mercer. ¿Adivinas qué lugar encabeza la lista? Pista: es uno de los destinos más populares de Asia.","https://cnnespanol.cnn.com/2020/06/09/ciudades-caras-para-vivir-2020-extranjeros-expatriados/","https://cnnespanol2.files.wordpress.com/2020/06/ciudades-mas-caras-extranjeros-vivir-2020.jpg?quality=100&strip=info","2020-06-10T00:03:06Z","(CNN)  Encuentra el nombre diferente en esta lista de ciudades globales: Hong Kong, Zurich, Singapur y… ¿Ashgabat?
Puede que la capital de Turkmenistán no sea la primera opción que se te ocurra al e… [+3999 chars]","cnn","CNN"
"merinojavier73","Actores mexicanos presentan la puesta en escena digital “Felices anónimos” que sacará el “cochambre humano”","Tres actrices, dos actores, un dramaturgo/director y tres creativos en sus tiempos libres durante la cuarentena, realizaron este contenido virtual, que busca divertir al estresado y ayudar al gremio artístico mexicano.","https://cnnespanol.cnn.com/2020/06/09/actores-mexicanos-presentan-la-puesta-en-escena-digital-felices-anonimos-que-sacara-el-cochambre-humano/","https://cnnespanol2.files.wordpress.com/2020/06/obra-de-teatro.jpeg?quality=100&strip=info","2020-06-09T23:54:43Z","(CNN Español) — Durante esta cuarentena debido al covid-19, los cantantes y artistas han estado haciendo múltiples actividades en las redes sociales, desde conciertos, monólogos, cocinando y todo lo … [+2768 chars]","cnn","CNN"
NA,"What defunding the police could look like","After George Floyd's death at the hands of a former Minneapolis police officer, some activists are calling to ""defunding the police."" CNN's Brian Todd reports on what this could look like.","https://www.cnn.com/videos/us/2020/06/09/tsr-todd-defunding-the-police-explained-vpx.cnn","https://cdn.cnn.com/cnnnext/dam/assets/200608204157-01-defund-the-police-street-painting-dc-0608-super-tease.jpg","2020-06-09T23:54:00Z","Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.","cnn","CNN"
"Michael Nedelman, CNN","Outbreak investigation aboard US aircraft carrier may contain clues about Covid-19 among the young and healthy","An investigation of a major coronavirus outbreak aboard the USS Theodore Roosevelt aircraft carrier may reveal clues as to how Covid-19 affects younger adults.","https://www.cnn.com/2020/06/09/health/covid-19-investigation-aircraft-carrier/index.html","https://cdn.cnn.com/cnnnext/dam/assets/200327101147-uss-theodore-roosevelt-03182020-super-tease.jpeg","2020-06-09T23:48:57Z","(CNN)An investigation of a major coronavirus outbreak aboard the USS Theodore Roosevelt aircraft carrier may reveal clues as to how Covid-19 affects younger adults.
""This is the first major look at … [+2953 chars]","cnn","CNN"
"Lauren Fox, CNN","Romney, once standard-bearer of party, is now the lone GOP voice willing to stand up to Trump","GOP Sen. Mitt Romney of Utah may be one of the starkest reminders in the US Senate right now about just how much the Republican Party has changed in eight years.","https://www.cnn.com/2020/06/09/politics/mitt-romney-voice-republican-party/index.html","https://cdn.cnn.com/cnnnext/dam/assets/200125154226-02-mitt-romney-0124-super-tease.jpg","2020-06-09T23:48:42Z",NA,"cnn","CNN"
"Jeff Zeleny and Caroline Kenny, CNN","A world away from Washington, loyal supporters stand by the President in Trump country","Some of President Donald Trump's loyal supporters are becoming well-practiced in the art of forgiveness, saying they are drawn to his record and willing to overlook his rhetoric.","https://www.cnn.com/2020/06/09/politics/trump-supporters-florida/index.html","https://cdn.cnn.com/cnnnext/dam/assets/160806102642-donald-trump-jacksonville-august-3-2016-super-tease.jpg","2020-06-09T23:45:08Z",NA,"cnn","CNN"
"(CNNEspañol.com)","Ludacris rompe el silencio sobre el funeral de George Floyd y cómo conquistar a una nueva generación de oyentes","""Creo que lo que más me impactó [estar allí] fue poder ver a su familia [Floyd's] y escuchar a los miembros de su familia"", dijo Ludacris a CNN. ""Todo vuelve para la nueva generación. Y eso es lo que aprendí de eso es que debemos asegurarnos de que sus hijos …","https://cnnespanol.cnn.com/2020/06/09/ludacris-rompe-el-silencio-sobre-el-funeral-de-george-floyd-y-como-conquistar-a-una-nueva-generacion-de-oyentes/","https://cnnespanol2.files.wordpress.com/2020/06/200608111157-ludacris-exlarge-169.jpg?quality=100&strip=info","2020-06-09T23:40:49Z","(CNN) — Entre los que estaban de luto el pasado jueves por George Floyd en el Santuario Frank J. Lindquist de la Universidad Central del Norte en Minneapolis había una cara familiar, Chris “Ludacris”… [+3275 chars]","cnn","CNN"
"Priscilla Alvarez, CNN","White House prepares new immigration limits, using coronavirus as cover","The Trump administration is preparing to roll out another set of restrictions on legal immigration, citing the impact of the coronavirus pandemic, even as it argues for the reopening of the US economy, according to sources familiar with the deliberations.","https://www.cnn.com/2020/06/09/politics/immigration-limits-coronavirus/index.html","https://cdn.cnn.com/cnnnext/dam/assets/191213123929-stephen-miller-with-trump-file-super-tease.jpg","2020-06-09T23:40:33Z","Washington (CNN)The Trump administration is preparing to roll out another set of restrictions on legal immigration, citing the impact of the coronavirus pandemic, even as it argues for the reopening … [+6337 chars]","cnn","CNN"
"CNN en Español","Denuncian que gobierno de Maduro restringe el regreso de venezolanos","El diputado Carlos Valero denunció este martes que muchos venezolanos están a la intemperie y aglomerados en la ciudad fronteriza de Cúcuta, Colombia, por restricciones en el regreso a su país.","https://cnnespanol.cnn.com/2020/06/09/alerta-por-restricciones-del-gobierno-venezolano-denuncian-que-venezolanos-estan-a-la-intemperie-en-la-frontera-con-colombia/","https://cnnespanol2.files.wordpress.com/2020/06/gettyimages-1217563557.jpg?quality=100&strip=info","2020-06-09T23:32:15Z","(CNN Español) El diputado de la Asamblea Nacional de Venezuela por el estado Táchira, Carlos Valero, denunció este martes que muchos ciudadanos venezolanos están a la intemperie y aglomerados en la c… [+2291 chars]","cnn","CNN"
"Leah Asmelash, CNN","NFL stars call on Clemson University to sever all ties with John C. Calhoun, the slave-owning former US vice president whose plantation became its campus","Deshaun Watson, DeAndre Hopkins and thousands others have called on Clemson University to rename some of its facilities, notably the Honors College program, that bear the name of slaveholder John C. Calhoun.","https://www.cnn.com/2020/06/09/us/clemson-university-calhoun-deandre-hopkins-deshaun-watson-trnd/index.html","https://cdn.cnn.com/cnnnext/dam/assets/200609163843-deshaun-watson-deandre-hopkins-2019-restricted-super-tease.jpg","2020-06-09T23:31:24Z","(CNN)Deshaun Watson, DeAndre Hopkins and thousands others have called on Clemson University to rename some of its facilities, notably the Honors College program, that bear the name of slaveholder Joh… [+2798 chars]","cnn","CNN"
"Lauren del Valle, CNN","New York legislators expected to pass bills targeting police misconduct","New York legislators are on track to pass a package of bills providing for comprehensive police reform, and Gov. Andrew Cuomo says he intends to sign them all quickly.","https://www.cnn.com/2020/06/09/us/new-york-police-reform-legislation/index.html","https://cdn.cnn.com/cnnnext/dam/assets/200608212210-03-police-protests-0608-super-tease.jpg","2020-06-09T23:29:07Z",NA,"cnn","CNN"
"Sandee LaMotte, CNN","Women's eggs 'swipe left or right' during last moments of reproduction, study finds","The female reproductive system has a way to pick which sperm will win the race to contraception, a new study has found. And here's the extraordinary finding: A woman's egg doesn't always agree with her choice of partner.","https://www.cnn.com/2020/06/09/health/sperm-choice-female-eggs-wellness/index.html","https://cdn.cnn.com/cnnnext/dam/assets/200609170012-sperm-fertilizing-egg-cell-restricted-super-tease.jpg","2020-06-09T23:17:39Z",NA,"cnn","CNN"
